system_id,receptor_name,g_protein_family,pocket_id,n_voxels,mean_freq,is_orthosteric,is_peptide_proximal,peptide_control,peptide_site_recovered,best_peptide_site_freq,location,zone_public_label,receptor_generic_numbers,pocket_record_status,pocket_record_reason,schema_version
Gi_7VL9,C-C chemokine receptor type 1,Gi,1.0,609.0,0.937,False,,False,,,receptor,membrane-facing,1.24x24;1.50x50;2.48x48;2.49x49;2.50x50;2.51x51;2.52x52;2.53x53;2.54x54;2.55x55;2.56x56;2.57x57;2.60x60;3.29x29;3.31x31;3.32x32;3.33x33;3.34x34;3.35x35;3.36x36;3.37x37;3.38x38;3.39x39;3.40x40;3.43x43;4.60x61;45.51x51;45.52x52;5.35x36;5.38x39;5.39x40;5.41x42;5.42x43;5.45x46;5.46x461;6.44x44;6.48x48;6.51x51;6.52x52;6.54x54;6.55x55;6.58x58;6.59x59;6.61x61;7.28x27;7.32x31;7.35x34;7.36x35;7.39x38;7.42x41;7.43x42;7.44x43;7.45x45;7.46x46;7.47x47;7.49x49,available_detected_pocket,,1.1
Gi_7VL9,C-C chemokine receptor type 1,Gi,6.0,38.0,0.884,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7VL9,C-C chemokine receptor type 1,Gi,0.0,33.0,0.899,False,,False,,,other,other,,available_detected_pocket,,1.1
Gi_7VL9,C-C chemokine receptor type 1,Gi,8.0,29.0,0.883,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7VL9,C-C chemokine receptor type 1,Gi,4.0,28.0,0.88,False,,False,,,receptor,membrane-facing,2.52x52;3.27x27;3.31x31;4.54x54,available_detected_pocket,,1.1
Gi_7VL9,C-C chemokine receptor type 1,Gi,2.0,24.0,0.873,False,,False,,,interface,intracellular/transducer interface,5.67x67,available_detected_pocket,,1.1
Gi_7VL9,C-C chemokine receptor type 1,Gi,7.0,24.0,0.866,False,,False,,,receptor,intracellular/transducer interface,1.49x49;1.50x50;1.53x53;2.43x43;2.46x46;2.47x47;2.50x50;7.49x49;7.50x50;7.51x51;7.53x53;7.54x54,available_detected_pocket,,1.1
Gi_7W0N,Apelin receptor,Gi,9.0,409.0,0.927,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7W0N,Apelin receptor,Gi,0.0,322.0,0.897,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7W0N,Apelin receptor,Gi,5.0,190.0,0.91,False,,False,,,receptor,membrane-facing,2.46x46;2.50x50;2.53x53;3.32x32;3.33x33;3.36x36;3.37x37;3.39x39;45.51x51;45.52x52;5.35x36;5.38x39;5.39x40;5.40x41;5.42x43;5.43x44;5.44x45;6.48x48;6.51x51;6.52x52;6.55x55;6.59x59;7.43x42;7.45x45;7.46x46;7.49x49,available_detected_pocket,,1.1
Gi_7W0N,Apelin receptor,Gi,6.0,123.0,0.9,False,,False,,,interface,intracellular/transducer interface,2.40x40;2.43x43;3.49x49;7.53x53;7.54x54;8.47x47;8.49x49;8.50x50,available_detected_pocket,,1.1
Gi_7W0N,Apelin receptor,Gi,8.0,103.0,0.923,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7W0N,Apelin receptor,Gi,2.0,86.0,0.89,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7W0N,Apelin receptor,Gi,4.0,58.0,0.896,False,,False,,,receptor,membrane-facing,2.42x42;3.41x41;3.44x44;3.45x45;3.48x48;4.39x39;4.40x40;4.41x41;4.45x45;4.52x52,available_detected_pocket,,1.1
Gi_7W0N,Apelin receptor,Gi,1.0,56.0,0.866,False,,False,,,interface,intracellular/transducer interface,6.26x26;6.29x29,available_detected_pocket,,1.1
Gi_7W0N,Apelin receptor,Gi,3.0,20.0,0.865,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7W0N,Apelin receptor,Gi,7.0,5.0,0.872,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7W6P,Alpha-2A adrenergic receptor,Gi,1.0,658.0,0.94,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7W6P,Alpha-2A adrenergic receptor,Gi,3.0,637.0,0.896,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7W6P,Alpha-2A adrenergic receptor,Gi,6.0,281.0,0.922,False,,False,,,receptor,extracellular vestibule,2.64x63;3.28x28;3.29x29;3.32x32;3.33x33;3.36x36;45.50x50;45.51x51;45.52x52;5.38x39;5.39x40;5.42x43;5.46x461;6.47x47;6.48x48;6.51x51;6.52x52;6.55x55;7.35x34;7.36x35;7.38x37;7.39x38;7.40x39;7.41x40;7.42x41;7.43x42;7.46x46,available_detected_pocket,,1.1
Gi_7W6P,Alpha-2A adrenergic receptor,Gi,5.0,240.0,0.891,False,,False,,,interface,intracellular/transducer interface,2.39x39;2.40x40;2.43x43;3.46x46;3.49x49;3.50x50;3.53x53;34.57x57;7.53x53;7.54x54;8.47x47;8.48x48;8.49x49;8.50x50,available_detected_pocket,,1.1
Gi_7W6P,Alpha-2A adrenergic receptor,Gi,2.0,202.0,0.892,False,,False,,,interface,intracellular/transducer interface,5.65x65;5.66x66;5.67x67;5.68x68;5.69x69;6.25x25;6.26x26;6.29x29;6.30x30;6.33x33,available_detected_pocket,,1.1
Gi_7W6P,Alpha-2A adrenergic receptor,Gi,8.0,178.0,0.9,False,,False,,,g_protein,intracellular/transducer interface,12.48x48;12.51x51,available_detected_pocket,,1.1
Gi_7W6P,Alpha-2A adrenergic receptor,Gi,4.0,44.0,0.88,False,,False,,,receptor,membrane-facing,1.59x59;1.60x60;12.48x48;12.49x49;12.50x50;8.49x49;8.52x52;8.53x53;8.56x56,available_detected_pocket,,1.1
Gi_7W6P,Alpha-2A adrenergic receptor,Gi,9.0,43.0,0.895,False,,False,,,receptor,membrane-facing,3.44x44;3.45x45;3.47x47;3.48x48;3.49x49;3.52x52,available_detected_pocket,,1.1
Gi_7W6P,Alpha-2A adrenergic receptor,Gi,7.0,13.0,0.861,False,,False,,,receptor,membrane-facing,5.62x62;6.34x34;6.37x37;6.38x38;6.41x41,available_detected_pocket,,1.1
Gi_7W6P,Alpha-2A adrenergic receptor,Gi,0.0,10.0,0.865,False,,False,,,other,other,,available_detected_pocket,,1.1
Gi_7W6P,Alpha-2A adrenergic receptor,Gi,10.0,5.0,0.861,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WQ3,Galanin receptor type 1,Gi,1.0,1622.0,0.92,False,False,True,True,0.942,interface,intracellular/transducer interface,1.57x57;1.59x59;1.60x60;2.37x37;2.39x39;2.40x40;34.50x50;34.51x51;34.52x52;34.53x53;34.54x54;34.55x55;34.57x57;4.38x38;4.39x39;4.40x40;4.43x43;5.65x65;5.68x68;5.69x69;6.25x25;6.26x26;6.29x29;8.47x47;8.48x48;8.49x49;8.50x50;8.52x52;8.53x53;8.56x56;8.57x57,available_detected_pocket,,1.1
Gi_7WQ3,Galanin receptor type 1,Gi,5.0,875.0,0.942,True,True,True,True,0.942,receptor,orthosteric,1.31x31;1.32x32;1.35x35;1.39x39;2.53x53;2.56x551;2.57x56;2.60x59;2.61x60;2.64x63;2.65x64;3.29x29;3.32x32;3.33x33;3.36x36;3.37x37;3.40x40;4.60x61;4.64x65;45.50x50;45.51x51;45.52x52;5.31x32;5.32x33;5.35x36;5.36x37;5.38x39;5.39x40;5.40x41;5.41x42;5.42x43;5.43x44;5.46x461;5.47x47;6.48x48;6.51x51;6.52x52;6.53x53;6.54x54;6.55x55;6.56x56;6.57x57;6.58x58;6.59x59;6.60x60;7.32x31;7.35x34;7.36x35;7.38x37;7.39x38;7.42x41;7.43x42,available_detected_pocket,,1.1
Gi_7WQ3,Galanin receptor type 1,Gi,6.0,765.0,0.944,False,False,True,True,0.942,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WQ3,Galanin receptor type 1,Gi,0.0,711.0,0.915,False,False,True,True,0.942,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WQ3,Galanin receptor type 1,Gi,9.0,182.0,0.899,False,False,True,True,0.942,other,other,,available_detected_pocket,,1.1
Gi_7WQ3,Galanin receptor type 1,Gi,10.0,69.0,0.892,False,False,True,True,0.942,other,other,,available_detected_pocket,,1.1
Gi_7WQ3,Galanin receptor type 1,Gi,4.0,31.0,0.868,False,False,True,True,0.942,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WQ3,Galanin receptor type 1,Gi,2.0,13.0,0.87,False,False,True,True,0.942,interface,intracellular/transducer interface,34.50x50;34.51x51;34.52x52,available_detected_pocket,,1.1
Gi_7WQ3,Galanin receptor type 1,Gi,3.0,12.0,0.876,False,False,True,True,0.942,receptor,intracellular/transducer interface,3.45x45;3.48x48;3.49x49,available_detected_pocket,,1.1
Gi_7WQ3,Galanin receptor type 1,Gi,7.0,10.0,0.869,False,False,True,True,0.942,receptor,membrane-facing,2.50x50;3.39x39;3.40x40;3.43x43;6.44x44;6.48x48;7.45x45;7.46x46;7.49x49,available_detected_pocket,,1.1
Gi_7WQ3,Galanin receptor type 1,Gi,8.0,6.0,0.861,False,False,True,True,0.942,receptor,intracellular/transducer interface,7.52x52;7.53x53;7.56x56,available_detected_pocket,,1.1
Gi_7WU9,Prostaglandin E2 receptor EP3 subtype,Gi,0.0,807.0,0.907,False,,False,,,interface,intracellular/transducer interface,34.53x53;34.54x54;34.57x57;4.38x38;4.39x39;5.74x74;6.25x25;6.28x28;6.29x29,available_detected_pocket,,1.1
Gi_7WU9,Prostaglandin E2 receptor EP3 subtype,Gi,4.0,687.0,0.938,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WU9,Prostaglandin E2 receptor EP3 subtype,Gi,1.0,485.0,0.917,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WU9,Prostaglandin E2 receptor EP3 subtype,Gi,6.0,196.0,0.912,False,,False,,,receptor,extracellular vestibule,1.38x38;1.39x39;1.40x40;1.41x41;1.42x42;1.43x43;1.46x46;2.50x50;2.51x51;2.53x53;2.54x54;2.57x57;2.58x58;2.61x61;2.65x65;3.32x32;3.35x35;3.36x36;3.37x37;45.51x51;6.48x48;6.51x51;7.36x35;7.39x38;7.40x39;7.41x40;7.42x41;7.43x42;7.44x43;7.45x45;7.46x46;7.47x47,available_detected_pocket,,1.1
Gi_7WU9,Prostaglandin E2 receptor EP3 subtype,Gi,3.0,108.0,0.904,False,,False,,,receptor,membrane-facing,3.40x40;3.43x43;3.46x46;3.47x47;3.50x50;5.54x54;5.58x58;6.36x36;6.37x37;6.40x40;6.41x41;6.44x44;7.45x45;7.49x49;7.52x52;7.53x53;8.47x47,available_detected_pocket,,1.1
Gi_7WU9,Prostaglandin E2 receptor EP3 subtype,Gi,2.0,53.0,0.881,False,,False,,,interface,intracellular/transducer interface,2.39x39;7.53x53;7.54x54;8.47x47;8.51x51,available_detected_pocket,,1.1
Gi_7WU9,Prostaglandin E2 receptor EP3 subtype,Gi,9.0,24.0,0.875,False,,False,,,receptor,membrane-facing,2.38x38;2.42x42;3.49x49;34.56x56;34.57x57;4.38x38;4.42x42;4.45x45,available_detected_pocket,,1.1
Gi_7WU9,Prostaglandin E2 receptor EP3 subtype,Gi,8.0,17.0,0.87,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WU9,Prostaglandin E2 receptor EP3 subtype,Gi,7.0,7.0,0.86,False,,False,,,receptor,extracellular vestibule,,available_detected_pocket,,1.1
Gi_7WU9,Prostaglandin E2 receptor EP3 subtype,Gi,5.0,3.0,0.857,False,,False,,,interface,intracellular/transducer interface,5.74x74,available_detected_pocket,,1.1
Gi_7WV9,Cannabinoid receptor 1,Gi,2.0,468.0,0.929,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WV9,Cannabinoid receptor 1,Gi,0.0,339.0,0.884,False,,False,,,interface,intracellular/transducer interface,5.65x65;5.66x66;5.69x69;5.73x73;6.27x27;6.28x28;6.29x29;6.30x30;6.31x31;6.32x32;6.33x33;8.48x48,available_detected_pocket,,1.1
Gi_7WV9,Cannabinoid receptor 1,Gi,3.0,122.0,0.903,False,,False,,,receptor,extracellular vestibule,2.57x57;2.60x60;2.61x61;2.63x63;2.64x64;3.24x24;3.25x25;3.26x26;3.27x27;3.28x28;3.29x29;3.30x30;3.32x32;3.33x33;3.34x34;3.36x36;4.61x61;5.43x43;7.42x41,available_detected_pocket,,1.1
Gi_7WV9,Cannabinoid receptor 1,Gi,1.0,78.0,0.87,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WV9,Cannabinoid receptor 1,Gi,6.0,66.0,0.892,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WV9,Cannabinoid receptor 1,Gi,4.0,12.0,0.869,False,,False,,,receptor,membrane-facing,1.58x58;2.41x41;4.46x46,available_detected_pocket,,1.1
Gi_7WV9,Cannabinoid receptor 1,Gi,5.0,8.0,0.863,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WV9,Cannabinoid receptor 1,Gi,7.0,8.0,0.861,False,,False,,,receptor,membrane-facing,2.42x42;3.48x48;4.41x41;4.45x45,available_detected_pocket,,1.1
Gi_7WVU,N-formyl peptide receptor 1,Gi,0.0,741.0,0.944,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVU,N-formyl peptide receptor 1,Gi,10.0,606.0,0.917,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVU,N-formyl peptide receptor 1,Gi,3.0,314.0,0.915,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVU,N-formyl peptide receptor 1,Gi,1.0,292.0,0.916,False,,False,,,receptor,extracellular vestibule,1.35x35;1.39x39;2.53x53;2.57x57;2.60x60;2.63x63;2.64x64;3.29x29;3.36x36;45.50x50;5.35x36;5.38x39;5.42x43;6.51x51;6.54x54;6.55x55;6.58x58;6.59x59;7.31x30;7.32x31;7.34x33;7.35x34;7.36x35;7.37x36;7.38x37;7.39x38;7.40x39;7.42x41;7.43x42,available_detected_pocket,,1.1
Gi_7WVU,N-formyl peptide receptor 1,Gi,6.0,175.0,0.903,False,,False,,,interface,intracellular/transducer interface,34.54x54,available_detected_pocket,,1.1
Gi_7WVU,N-formyl peptide receptor 1,Gi,7.0,99.0,0.911,False,,False,,,receptor,intracellular/transducer interface,2.42x42;3.45x45;3.46x46;3.48x48;3.49x49;34.52x52;34.57x57;4.41x41;4.42x42;4.44x44;4.45x45;4.46x46;4.49x49,available_detected_pocket,,1.1
Gi_7WVU,N-formyl peptide receptor 1,Gi,2.0,37.0,0.866,False,,False,,,interface,intracellular/transducer interface,1.60x60;1.61x61;8.53x53,available_detected_pocket,,1.1
Gi_7WVU,N-formyl peptide receptor 1,Gi,5.0,20.0,0.869,False,,False,,,interface,intracellular/transducer interface,2.38x38;3.53x53;34.53x53;34.57x57;4.38x38;4.39x39,available_detected_pocket,,1.1
Gi_7WVU,N-formyl peptide receptor 1,Gi,4.0,10.0,0.864,False,,False,,,interface,intracellular/transducer interface,4.38x38;4.39x39;4.40x40,available_detected_pocket,,1.1
Gi_7WVU,N-formyl peptide receptor 1,Gi,8.0,4.0,0.864,False,,False,,,receptor,membrane-facing,3.41x41;4.52x52;5.45x46,available_detected_pocket,,1.1
Gi_7WVU,N-formyl peptide receptor 1,Gi,9.0,4.0,0.859,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,3.0,888.0,0.924,False,False,True,True,0.91,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,5.0,724.0,0.944,False,False,True,True,0.91,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,10.0,272.0,0.941,False,False,True,True,0.91,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,11.0,188.0,0.909,False,False,True,True,0.91,receptor,intracellular/transducer interface,2.38x38;3.40x40;3.41x41;3.44x44;3.45x45;3.48x48;3.49x49;3.52x52;34.52x52;34.56x56;34.57x57;4.41x41;4.42x42;4.45x45;4.49x49;4.52x52;5.45x46;5.47x47;5.49x49;5.50x50;5.51x51;5.53x53,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,9.0,154.0,0.889,False,False,True,True,0.91,interface,intracellular/transducer interface,2.38x38;2.39x39;3.49x49;3.53x53;34.53x53;34.54x54;34.57x57;4.38x38;4.39x39;4.40x40,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,4.0,141.0,0.91,True,True,True,True,0.91,other,orthosteric,2.60x60;2.63x63;2.64x64;2.67x67;23.49x49;23.50x50;3.29x29;45.50x50;45.51x51;7.31x30;7.32x31;7.35x34;7.36x35;7.39x38,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,15.0,82.0,0.894,False,False,True,True,0.91,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,7.0,77.0,0.891,False,False,True,True,0.91,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,13.0,42.0,0.881,False,False,True,True,0.91,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,8.0,16.0,0.857,False,False,True,True,0.91,interface,intracellular/transducer interface,1.59x59;1.60x60;1.61x61;8.53x53,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,0.0,12.0,0.859,False,False,True,True,0.91,receptor,intracellular/transducer interface,6.31x31;6.32x32;6.33x33,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,2.0,8.0,0.869,False,False,True,True,0.91,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,16.0,6.0,0.856,False,False,True,True,0.91,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,1.0,4.0,0.857,False,False,True,True,0.91,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,14.0,4.0,0.868,False,False,True,True,0.91,receptor,membrane-facing,4.56x56;4.59x60;5.34x35;5.38x39;5.41x42,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,6.0,3.0,0.868,False,False,True,True,0.91,receptor,intracellular/transducer interface,5.58x58;6.37x37;6.41x41,available_detected_pocket,,1.1
Gi_7WVX,N-formyl peptide receptor 2,Gi,12.0,3.0,0.854,False,False,True,True,0.91,receptor,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X5H,5-hydroxytryptamine receptor 5A,Gi,3.0,941.0,0.916,False,,False,,,interface,intracellular/transducer interface,12.48x48;12.49x49;12.50x50;2.37x37;2.38x38;2.39x39;2.40x40;2.43x43;3.46x46;3.50x50;3.53x53;4.34x34;4.35x35;4.38x38;7.53x53;8.47x47;8.48x48;8.49x49;8.50x50;8.51x51;8.52x52,available_detected_pocket,,1.1
Gi_7X5H,5-hydroxytryptamine receptor 5A,Gi,2.0,712.0,0.942,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X5H,5-hydroxytryptamine receptor 5A,Gi,5.0,299.0,0.904,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X5H,5-hydroxytryptamine receptor 5A,Gi,4.0,297.0,0.937,False,,False,,,receptor,extracellular vestibule,2.53x53;2.57x56;3.28x28;3.29x29;3.31x31;3.32x32;3.33x33;3.34x34;3.35x35;3.36x36;3.37x37;3.38x38;3.39x39;3.40x40;4.56x56;45.50x50;45.51x51;45.52x52;5.38x39;5.42x43;5.43x44;5.46x461;5.47x47;6.48x48;6.51x51;6.52x52;6.54x54;6.55x55;6.56x56;6.59x59;7.35x34;7.39x38;7.42x41;7.43x42,available_detected_pocket,,1.1
Gi_7X5H,5-hydroxytryptamine receptor 5A,Gi,6.0,71.0,0.91,False,,False,,,interface,intracellular/transducer interface,5.68x68;6.26x26,available_detected_pocket,,1.1
Gi_7X5H,5-hydroxytryptamine receptor 5A,Gi,8.0,55.0,0.911,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X5H,5-hydroxytryptamine receptor 5A,Gi,10.0,41.0,0.885,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X5H,5-hydroxytryptamine receptor 5A,Gi,0.0,37.0,0.868,False,,False,,,other,other,,available_detected_pocket,,1.1
Gi_7X5H,5-hydroxytryptamine receptor 5A,Gi,7.0,14.0,0.865,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X5H,5-hydroxytryptamine receptor 5A,Gi,9.0,13.0,0.857,False,,False,,,receptor,membrane-facing,3.41x41;3.44x44;3.45x45;3.48x48;4.45x45;4.48x48;5.53x53,available_detected_pocket,,1.1
Gi_7X5H,5-hydroxytryptamine receptor 5A,Gi,1.0,3.0,0.856,False,,False,,,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,0.0,482.0,0.899,False,False,True,True,0.911,interface,intracellular/transducer interface,3.53x53;5.68x68;6.23x23;6.24x24;6.25x25;6.26x26;6.27x27;6.28x28;6.29x29,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,6.0,423.0,0.917,False,False,True,True,0.911,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,1.0,139.0,0.885,False,False,True,True,0.911,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,2.0,45.0,0.895,False,False,True,True,0.911,receptor,intracellular/transducer interface,3.48x48;3.49x49;3.51x51;3.52x52,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,5.0,36.0,0.911,True,True,True,True,0.911,receptor,orthosteric,5.39x40;5.42x43;5.43x44;5.46x461;5.47x47;6.48x48;6.51x51;6.52x52;6.53x53;6.55x55;6.56x56;6.59x59,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,8.0,28.0,0.883,False,False,True,True,0.911,receptor,membrane-facing,3.43x43;5.54x54;6.39x39;6.40x40;6.41x41;6.43x43;6.44x44;7.45x45;7.49x49;7.52x52;7.53x53,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,4.0,19.0,0.869,True,True,True,True,0.911,other,orthosteric,3.29x29;4.60x61;45.52x52;5.32x33;5.35x36;6.58x58;6.59x59,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,7.0,18.0,0.863,False,False,True,True,0.911,interface,intracellular/transducer interface,2.37x37;2.38x38,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,10.0,8.0,0.859,False,False,True,True,0.911,receptor,membrane-facing,1.51x51;1.54x54;1.55x55;1.56x56;1.58x58;1.59x59,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,3.0,7.0,0.867,False,False,True,True,0.911,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,11.0,5.0,0.873,False,False,True,True,0.911,receptor,membrane-facing,1.48x48;1.49x49;1.50x50;1.52x52;1.53x53;7.50x50;7.55x55;8.54x54,available_detected_pocket,,1.1
Gi_7X9A,Neuropeptide Y receptor type 1,Gi,9.0,4.0,0.857,False,False,True,True,0.911,receptor,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X9C,Neuropeptide Y receptor type 4,Gi,1.0,549.0,0.926,False,False,True,True,0.859,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gi_7X9C,Neuropeptide Y receptor type 4,Gi,5.0,233.0,0.896,False,False,True,True,0.859,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
